kind,id,track,tech,title,source,license,status,suspicious
question,rq-b-be-game-1-2-r2,backend,网络,"游戏长连接为什么需要心跳机制？心跳包的设计要点有哪些（频率、超时、载荷）？请给出一个合理的实现方案。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-1-3-r2,backend,网络,"游戏客户端断线重连时，如何保证玩家数据不丢失、状态不冲突？请描述重连流程及关键设计点。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-1-4-r2,backend,网络,"对比 TCP 与 UDP 在游戏中的应用，TCP 的粘包/拆包问题是什么？如何解决？请给出 Netty 或 Java 的",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-1-5-r2,backend,网络,"在 AOI 视野管理中，如何处理“实体快速移动”（如坐骑加速、瞬移）和“大量实体同时移动”（如军团冲锋）这两种极端情况？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-1-5-r3,backend,网络,"游戏服务端如何设计一个可靠的 UDP 传输方案（类似 KCP）？请从确认、重传、序号、拥塞控制四方面说明，并指出与 TC",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-1-6-r2,backend,网络,"游戏服务端维持大量长连接时，如何检测并清理“死连接”（半开连接、僵尸连接）？请结合心跳与操作系统机制说明。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-1-7-r2,backend,网络,"游戏服务端中，长连接与短连接如何选择？登录/匹配等场景为何常用短连接或 HTTP，而游戏对战用长连接？请结合连接开销与业",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-1,backend,网络,"请解释什么是帧同步和状态同步？它们各自的核心原理是什么？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-1-r2,backend,网络,"请解释什么是协议序列化，以及为什么游戏服务端要特别关注序列化方案的选择？Protobuf 和 FlatBuffers 的",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-2-r2,backend,网络,"Protobuf 的 Varint 编码原理是什么？它如何实现整数压缩？请用具体数字举例说明，并指出其局限性。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-3,backend,网络,"请对比帧同步和状态同步在以下维度的差异：网络带宽、服务器压力、反作弊能力、断线重连、开发复杂度。并说明它们各自适合什么类",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-3-r2,backend,网络,"在游戏服务端，协议版本兼容是线上运营的刚需。请说明 Protobuf 中“向后兼容”和“向前兼容”的含义，并列出至少 3",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-4,backend,网络,"在帧同步中，如果某个客户端出现逻辑不一致（掉线后重连、或作弊修改内存），你会如何设计服务器端的校验和恢复机制？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-4-r2,backend,网络,"对比辨析题：Protobuf 和 FlatBuffers 在游戏服务端中各自的适用场景是什么？请从序列化性能、内存访问模",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-5,backend,网络,"场景/编码实战题：游戏服务端需要向客户端推送“玩家背包变更”消息，包含物品 ID（int32）、数量（int32）、变更",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-2-6,backend,网络,"高级题：在游戏服务端，协议压缩除了序列化本身的紧凑性，还有哪些层面的优化手段？请从传输层、应用层、数据特征三个角度展开，",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-mid-3-2,backend,网络,"在游戏通信协议设计中，如何通过加密与签名防止篡改和重放攻击？请对比对称加密、非对称加密与消息认证码（MAC）在游戏场景中",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-senior-2-3,backend,网络,"网络抖动补偿在游戏服务端中通常有哪些实现手段？请对比“客户端预测”与“服务端回滚”两种方案的优缺点。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-senior-2-6,backend,网络,"在游戏服务端中，如何区分“网络延迟”与“服务端处理延迟”？请设计一个监控方案，能实时区分并告警。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-game-senior-2-7,backend,网络,"请解释“网络抖动”的量化指标（如 jitter、丢包率），并说明在游戏服务端中如何通过“抖动缓冲”机制来平滑网络波动。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-micro-junior-0-7,backend,网络,"RPC调用中，如何理解“进程间调用”与“线程间调用”的区别？为什么RPC性能远低于本地调用？请从CPU、内存、网络三个层",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-micro-junior-1-4,backend,网络,"Docker 默认使用 bridge 网络，请解释 bridge 网络的工作原理，并说明如何实现容器间通信以及容器访问外",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-micro-mid-4-4,backend,网络,"请深入剖析 gRPC 在 HTTP/2 之上的多路复用、流控与连接管理机制，并说明这些特性如何提升微服务场景下的性能。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-search-1-2,backend,网络,"假设你负责自研一个轻量级消息中间件，需要支持百万级连接和低延迟消息投递。请从网络模型、存储设计和内存管理三个角度，阐述你",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-search-3-2-r2,backend,网络,"在中间件运维中，如何通过日志快速定位“节点间连接超时”问题？请给出完整的排查思路和常用命令。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-test-1-1,backend,自动化测试,"请解释接口自动化测试中“断言”的作用，并列举在 pytest + requests 中常用的断言方式及各自适用场景。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,YES
question,rq-b-be-test-1-2,backend,自动化测试,"Postman 中如何实现接口测试的“数据驱动”？请对比 Postman 的 Runner/Collection Run",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,YES
question,rq-b-be-test-1-3,backend,自动化测试,"在使用 pytest + requests 编写接口自动化时，如何处理接口之间的依赖关系（如登录后获取 token，再调",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,YES
question,rq-b-be-test-1-4,backend,自动化测试,"接口自动化测试中，如何处理接口返回的动态字段（如时间戳、随机数、自增 ID）导致的断言不稳定问题？请结合 Postman",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,YES
question,rq-b-be-test-1-5,backend,自动化测试,"请对比 Postman 和 pytest + requests 在接口自动化测试中的优劣势，并说明在什么条件下你会选择使",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,YES
question,rq-b-be-test-1-6,backend,自动化测试,"在 pytest + requests 接口自动化中，如何实现“环境切换”（如 dev/test/prod 环境的 Ba",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,YES
question,rq-b-be-test-junior-2-2,backend,自动化测试,"在编写 Python 自动化脚本时，如何处理测试中依赖的外部服务（如数据库、第三方 API）不可用或响应慢的情况？请给出",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,YES
question,rq-b-be-web-6-1,backend,网络,"请解释一下 TCP 三次握手和四次挥手的过程，并说明为什么握手需要三次而挥手需要四次？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-6-2,backend,网络,"HTTP 和 HTTPS 有什么区别？HTTPS 建立连接的过程是怎样的？中间人攻击如何防范？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-6-3,backend,网络,"在浏览器输入 URL 到页面展示的完整过程是什么？请结合 DNS 解析、TCP 连接、HTTP 请求等环节详细说明。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-6-4,backend,网络,"什么是 TCP 粘包和拆包？在什么场景下会出现？如何解决？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-6-5,backend,网络,"请对比 TCP 和 UDP 的差异，并说明在什么场景下应该选择 UDP 而不是 TCP？常见的基于 UDP 的协议有哪些",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-6-6,backend,网络,"请解释 DNS 解析的完整流程，并说明 DNS 缓存、DNS 劫持、DNS 污染分别是什么？如何排查 DNS 故障？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-junior-5-1,backend,网络,"请解释 Linux 文件权限体系，特别是 rwx 权限、属主/属组/其他用户三组权限的含义，并说明 chmod、chow",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-junior-5-2,backend,网络,"在 Linux 中如何排查端口被占用或网络连接异常？请给出常用命令（netstat/ss/lsof/telnet/cur",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-mid-7-1,backend,网络,"请解释 gRPC、GraphQL 和 WebSocket 各自的核心设计理念，并说明它们分别最适合解决什么类型的实时通信",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-mid-7-2,backend,网络,"请深入剖析 gRPC 基于 HTTP/2 的工作原理，包括多路复用、流式传输、二进制帧、头部压缩等机制，并说明这些机制如",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-mid-7-4,backend,网络,"请对比 gRPC 和 RESTful API 在接口设计、性能、生态、调试工具、浏览器兼容性等方面的异同，并说明在什么情",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,rq-b-be-web-mid-7-5,backend,网络,"请阐述 WebSocket 的连接建立过程（包括 HTTP 升级握手）、心跳保活机制、以及如何处理半开连接（Half-O",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1024,backend,网络,"请从心智模型出发，解释阻塞IO（BIO）、非阻塞IO（NIO）、IO多路复用（IO Multiplexing）和异步IO",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1037,backend,网络,"请写一段 C 代码：使用 `sigaction` 捕获 SIGTERM，实现优雅退出（打印日志、释放资源），并说明与 `",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1068,backend,网络,"请完整阐述 Java NIO 三大组件（Channel、Buffer、Selector）的作用与协作机制，并说明它们如何",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1091,backend,网络,"请对比 Java NIO 的 Selector 与 Linux epoll 的关系，并说明 Java NIO 实现一个单",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1100,backend,网络,"请对比 RSA 与 ECC（椭圆曲线加密）在密钥长度、性能、安全性方面的差异。为什么现代系统（如 JWT 签名、TLS ",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1108,backend,网络,"请对比 TCP 流量控制与拥塞控制的异同，并说明它们如何协同工作。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1131,backend,网络,"请对比「URL 版本」和「Header 版本」在缓存设计上的差异。如果使用 CDN，你会如何选择？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-117,backend,网络,"JWT 由哪几部分组成？为什么说 Payload 不是加密的？请用一句话概括 JWT 的本质，并解释 base64url",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1175,backend,网络,"请深入剖析 select、poll、epoll 三者的底层实现机制差异，重点解释为什么 epoll 能实现 O(1) 的",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1179,backend,网络,"请深入解释 Kafka 零拷贝（sendfile）的实现原理，并说明它相比传统 IO 路径省掉了哪些步骤？在什么场景下零",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-119,backend,网络,"Java NIO 的 Selector 与 Linux epoll 是什么关系？请说明 Java NIO 的 OP_AC",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1214,backend,网络,"请解释 CDN 的工作原理，以及它为什么能加速访问？pull caching 和 push caching 两种缓存填充",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1215,backend,网络,"请解释 CSRF Token 的完整工作流程，并说明为什么「仅依赖 SameSite Cookie」不足以完全防御 CS",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1221,backend,网络,"请解释 HTTP 缓存协商的全流程，包括 Cache-Control 各指令的作用，以及 ETag 与 Last-Mod",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1223,backend,网络,"请解释 HttpOnly、Secure、SameSite 三个 Cookie 属性各自的作用，并说明它们分别防御什么类型",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1230,backend,网络,"请解释 JWT 的 `alg=none` 攻击原理，以及算法混淆攻击（如将 RS256 改为 HS256）是如何实现的？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1239,backend,网络,"请解释 Reactor 模式的演进过程：单 Reactor 单线程 → 单 Reactor 多线程 → 主从 React",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1242,backend,网络,"请解释 Shell 中 `$?`、`$#`、`$@`、`$*`、`$$`、`$!` 这几个特殊变量的含义，并说明它们在脚",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1243,backend,网络,"请解释 Shell 中的 glob（通配符）展开机制：`*`、`?`、`[...]` 分别在什么时机、由谁展开？它与正则",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1244,backend,网络,"请解释 Shell 中重定向 `>`、`>>`、`<`、`<<` 的区别，并说明 `2>&1` 的含义及常见误用。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1245,backend,网络,"请解释 Shell 管道（`|`）的底层实现机制：进程间如何通信？管道两侧命令是否并行执行？为什么 `cd` 在管道中不",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1257,backend,网络,"请解释 glob（通配符）展开的时机和范围。`*.log` 在什么情况下会被原样传给程序？如何禁用 glob？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1280,backend,网络,"请解释哈希、对称加密、非对称加密三者的核心区别，并说明为什么 HTTPS 采用「非对称协商 + 对称通信」的混合加密方案",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1286,backend,网络,"请解释数字签名中「私钥签名、公钥验签」的完整流程，并说明它与「公钥加密、私钥解密」的本质区别。为什么签名通常是对哈希值而",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1321,backend,网络,"请详细对比 PUT 与 PATCH 的语义区别，并给出实际场景中如何选择。同时说明为什么"用 PUT 做部分更新"是常见",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1329,backend,网络,"请详细描述 TLS 1.3 的一次完整握手过程（1-RTT），并说明与 TLS 1.2 相比有哪些关键简化。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1331,backend,网络,"请详细解释 301、302、307、308 四种重定向状态码的区别，并说明为什么 301/302 在 HTTP/1.1 ",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1334,backend,网络,"请详细解释 BIO、NIO、IO 多路复用、AIO 四种 IO 模型的本质区别，并说明为什么高并发场景下必须使用多路复用",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1335,backend,网络,"请详细解释 Content-Security-Policy（CSP）的工作原理。如何配置一个有效的 CSP 来防御 XS",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1344,backend,网络,"请详细解释 XSS 与 CSRF 的本质区别，并说明为什么「HTTPS 不能防御这两者」这一说法是正确的。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1352,backend,网络,"请详细解释零拷贝技术的原理，对比 sendfile 与 mmap 的差异，并说明 Java 中 FileChannel.",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1365,backend,网络,"请详细说明防御 XSS 的「输出编码」原则，并解释为什么「输入过滤」不是可靠的防御手段。同时给出一个 CSP 策略配置示",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1377,backend,网络,"递归查询和迭代查询有什么区别？请结合一次完整的 DNS 解析过程，说明客户端、本地解析器、根/TLD/权威服务器各自承担",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-1394,backend,网络,"项目中有个接口需要传输用户手机号，你打算用「base64 编码」处理后再传输，同事说这是不安全的。请解释 base64 ",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-163,backend,网络,"MTU 和 MSS 有什么区别？为什么 TCP 要引入 MSS 而不是直接依赖 IP 分片？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-183,backend,网络,"NAT 环境下使用 UDP 通信有哪些特殊挑战？什么是 UDP 打洞（Hole Punching）？为什么 TCP 打洞",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-184,backend,网络,"Netty 为什么快？请从 EventLoop、ByteBuf、零拷贝、无锁化设计四个维度深入分析，并说明它与传统 BI",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-185,backend,网络,"Netty 的 EventLoop 模型是如何实现"无锁化"设计的？请从线程模型、任务调度、内部数据结构三个维度展开，并",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-189,backend,网络,"OSI 七层模型和 TCP/IP 四层模型有什么区别？实际互联网为什么以 TCP/IP 为准？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-193,backend,网络,"Protobuf 的向后兼容性规则是什么？为什么修改已用字段编号会导致不兼容？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-194,backend,网络,"QUIC 和 HTTP/3 为什么选择基于 UDP 而非直接改进 TCP？请从协议演进和工程实现两个角度分析。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-198,backend,网络,"RSA 和 ECC（椭圆曲线）都是非对称加密，请对比两者在安全性、性能、密钥长度上的差异，并说明各自适用场景。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-20,backend,网络,"A、AAAA、CNAME、MX、TXT、NS 记录分别用于什么场景？为什么根域名（apex）不能配置 CNAME 记录？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-25,backend,网络,"ByteBuf 的内存泄漏是如何产生的？如何检测与定位？请说明 Netty 的引用计数机制与泄漏检测级别。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-251,backend,网络,"SIGTERM 和 SIGKILL 有什么区别？为什么说"优雅停机"依赖 SIGTERM 而不是 SIGKILL？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-262,backend,网络,"Shell 中单引号、双引号和不加引号有什么区别？请结合变量展开、命令替换和分词（word splitting）说明，并",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-263,backend,网络,"Shell 中单引号（''）和双引号（""）有什么区别？请结合变量展开、命令替换和特殊字符处理说明，并给出一个实际踩坑案",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-3,backend,网络,"301、302、307、308 四种重定向状态码有什么区别？为什么说"该用 301 却用 302"会损害 SEO？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-326,backend,网络,"TCP 三次握手为什么是三次而不是两次？如果只有两次握手，会出现什么问题？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-327,backend,网络,"TCP 和 UDP 的核心区别是什么？请从协议设计目标、头部开销、可靠性机制、传输模式四个维度展开说明。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-328,backend,网络,"TCP 四次挥手过程中，主动关闭方为什么要进入 TIME-WAIT 状态且必须等待 2MSL？如果 TIME-WAIT ",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-329,backend,网络,"TCP 四次挥手过程中，主动关闭方会经历哪些状态？为什么需要四次而不是三次？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-330,backend,网络,"TCP 的流量控制（Flow Control）和拥塞控制（Congestion Control）有什么区别？请分别说明它",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-331,backend,网络,"TCP 的累积确认机制是什么？如果发生丢包，发送方如何通过 ACK 和重传机制恢复？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-332,backend,网络,"TCP 的累积确认（Cumulative ACK）机制是什么？丢包时它是如何配合重传工作的？为什么说"ACK=X 表示 ",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-335,backend,网络,"TIME-WAIT 状态为什么必须等待 2MSL？如果服务端出现大量 TIME-WAIT，如何定位和优化？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-336,backend,网络,"TLS 1.3 的 0-RTT（早期数据）机制是什么？它有哪些安全风险？在实际业务中应如何权衡使用？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-337,backend,网络,"TLS 1.3 相比 TLS 1.2 在握手性能上有哪些关键优化？请结合 1-RTT 和 0-RTT 机制说明。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-338,backend,网络,"TLS 握手时客户端如何验证服务端证书？请详述证书链校验流程，并说明"证书链不完整"会导致什么后果。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-347,backend,网络,"UDP 头部只有 8 字节，具体包含哪些字段？为什么它比 TCP 头部轻量这么多？这种轻量性带来了哪些实际影响？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-348,backend,网络,"UDP 支持广播和多播，而 TCP 只能单播。请解释广播、多播与单播的区别，并给出一个实际工程中利用 UDP 广播/多播",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-349,backend,网络,"UDP 没有拥塞控制，这意味着什么？在丢包率较高的弱网环境下，UDP 真的比 TCP 快吗？请结合具体场景分析。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-350,backend,网络,"UDP 能做可靠传输吗？如果能，请说明实现思路，并对比 KCP 与 QUIC 两种代表性方案。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-355,backend,网络,"`$(cmd)` 与反引号 `` `cmd` `` 在命令替换上有何区别？为什么推荐使用 `$()`？请结合嵌套场景说明",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-356,backend,网络,"`$?`、`$$`、`$#`、`$@`、`$*` 分别代表什么？`$@` 与 `$*` 在带引号时有何区别？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-399,backend,网络,"`alg:none` 攻击是如何实施的？为什么 RFC 7519 允许定义 `none` 算法？请描述一个完整的攻击链，",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-401,backend,网络,"`export VAR=1` 与 `VAR=1` 有什么区别？子进程如何继承环境变量？请结合 `env` 命令说明。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-420,backend,网络,"`ss -tunlp` 和 `netstat -tunlp` 有什么区别？为什么说 `netstat` 已被淘汰？`ss",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-421,backend,网络,"`ss -tunlp` 和 `netstat` 有什么区别？为什么说 `netstat` 已被淘汰？`ss` 输出的各个",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-43,backend,网络,"DNS TTL（Time To Live）的设计原理是什么？如何根据业务场景合理设置 TTL？请分析 TTL 过长和过短",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-431,backend,网络,"gRPC 在浏览器端为什么不能直接使用？gRPC-Web 是如何解决这个问题的？它有哪些限制？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-435,backend,网络,"select、poll、epoll 三者有什么区别？为什么 epoll 能支撑高并发而 select/poll 不能？请",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-44,backend,网络,"DNS 查询为什么默认使用 UDP 而不是 TCP？什么情况下 DNS 会切换到 TCP？请从协议设计角度分析。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-449,backend,网络,"tracert（traceroute）命令的工作原理是什么？它是如何利用网络层字段实现逐跳探测的？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-45,backend,网络,"DNS 记录类型中 A、AAAA、CNAME、MX、TXT、NS 各自的作用是什么？请给出每种记录的典型使用场景和 di",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-46,backend,网络,"Dijkstra 算法为什么不能处理负权边？Bellman-Ford 如何解决负权问题并检测负环？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-47,backend,网络,"Dijkstra 算法为什么不能处理负权边？如果图中存在负权边但无负环，该如何求最短路径？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-474,backend,网络,"为什么 DNS 默认使用 UDP 53 端口？什么情况下会回退到 TCP？请从协议设计角度分析。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-490,backend,网络,"为什么 TCP 建立连接需要三次握手而不是两次？如果只有两次握手会发生什么？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-491,backend,网络,"为什么 TCP 建立连接需要三次握手而不是两次？请从协议设计原理和实际故障场景两个维度解释。",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-5,backend,网络,"401 Unauthorized 和 403 Forbidden 有什么区别？为什么把 429 Too Many Req",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-503,backend,网络,"为什么 tracert（Windows）或 traceroute（Linux）能探测出从本机到目标主机的每一跳路由器？它",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-537,backend,网络,"为什么说"所有错误都返回 200 + {success:false}"是一种反模式？请从中间件、网关、客户端三个层面分析",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-540,backend,网络,"为什么说"端口是传输层的概念"？如果把端口误归为网络层，会在排障和架构设计中犯什么错？",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
question,xq-b-553,backend,网络,"什么是 AEAD？为什么推荐使用 AES-256-GCM 而不是 AES-ECB 或 AES-CBC？请从安全性角度分析",https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,draft,
